zone,Year,Month,Day,Hour,actual,predicted
9,2005,3,7,10,78225,63978.3286816
9,2005,3,7,11,75474,64098.6181442
9,2005,3,7,12,66885,64184.5655208
9,2005,3,7,13,62475,65147.8136867
9,2005,3,7,14,62244,67679.7427771
9,2005,3,7,15,62769,66082.3423835
9,2005,3,7,16,62412,65621.9661155
9,2005,3,7,17,61782,68557.2831844
9,2005,3,7,18,62097,70222.706743
9,2005,3,7,19,78561,68868.0846565
9,2005,3,7,20,79317,69595.4188289
9,2005,3,7,21,79317,71122.4547
9,2005,3,7,22,78876,71159.4322855
9,2005,3,7,23,78603,71601.5924566
10,2005,3,7,0,19845,17957.2913923
10,2005,3,7,1,19792,17045.5871815
10,2005,3,7,2,20083,17265.8664942
10,2005,3,7,3,20378,17948.4761933
10,2005,3,7,4,21977,18245.557459
10,2005,3,7,5,25554,20775.5774654
10,2005,3,7,6,29402,25167.9653256
10,2005,3,7,7,31020,25970.3113724
10,2005,3,7,8,27959,25037.8506245
10,2005,3,7,9,26189,23718.3588225
10,2005,3,7,10,25692,21677.0728074
10,2005,3,7,11,25071,21122.6739039
10,2005,3,7,12,24258,20851.6765982
10,2005,3,7,13,23695,20575.7601237
10,2005,3,7,14,23028,20159.7755902
10,2005,3,7,15,22463,20319.9915381
10,2005,3,7,16,23050,21416.4271023
10,2005,3,7,17,24709,21886.5092661
10,2005,3,7,18,28170,22789.3598876
10,2005,3,7,19,28970,22918.8569779
10,2005,3,7,20,28481,24445.8541343
10,2005,3,7,21,26603,24044.3836452
10,2005,3,7,22,24327,22174.0852398
10,2005,3,7,23,21701,19835.5928941
11,2005,3,7,0,82710,78970.8118236
11,2005,3,7,1,81239,70391.1546142
11,2005,3,7,2,82069,74985.5918549
11,2005,3,7,3,84100,77291.303498
11,2005,3,7,4,87210,79161.4257959
11,2005,3,7,5,96358,90151.9767566
11,2005,3,7,6,117913,104558.748417
11,2005,3,7,7,121455,115131.935403
11,2005,3,7,8,109089,100289.694658
11,2005,3,7,9,99472,90358.8055808
11,2005,3,7,10,93282,86295.9785248
11,2005,3,7,11,89165,84601.1103208
11,2005,3,7,12,83582,81342.3608268
11,2005,3,7,13,82466,80680.4989468
11,2005,3,7,14,80720,79175.0298434
11,2005,3,7,15,81089,78583.7103986
11,2005,3,7,16,82373,79841.7151923
11,2005,3,7,17,88054,83919.2451169
11,2005,3,7,18,103024,88756.8216238
11,2005,3,7,19,108955,93119.2039551
11,2005,3,7,20,105372,96905.5746888
11,2005,3,7,21,98812,93833.2398527
11,2005,3,7,22,89293,84374.1412351
11,2005,3,7,23,79804,73104.0324784
12,2005,3,7,0,106344,96172.7376248
12,2005,3,7,1,104011,84156.2161028
12,2005,3,7,2,103764,90011.7919343
12,2005,3,7,3,104967,92778.0232386
12,2005,3,7,4,108374,94921.1980888
12,2005,3,7,5,120558,109561.312746
12,2005,3,7,6,145018,127416.465847
12,2005,3,7,7,142518,136638.524515
12,2005,3,7,8,123540,116468.106956
12,2005,3,7,9,111945,103883.831614
12,2005,3,7,10,104184,96154.5465878
12,2005,3,7,11,98315,94157.7516181
12,2005,3,7,12,93724,91104.7022848
12,2005,3,7,13,89142,88077.9692213
12,2005,3,7,14,87040,85723.2262496
12,2005,3,7,15,86784,91175.9026368
12,2005,3,7,16,92660,90196.3130207
12,2005,3,7,17,102860,97538.7317016
12,2005,3,7,18,123949,104804.602423
12,2005,3,7,19,131648,111765.401209
12,2005,3,7,20,127523,117957.108241
12,2005,3,7,21,118033,114553.973386
12,2005,3,7,22,105854,102330.886551
12,2005,3,7,23,93221,86950.1166766
13,2005,3,7,0,17350,14118.7069524
13,2005,3,7,1,17197,13354.6428617
13,2005,3,7,2,17248,13571.474896
13,2005,3,7,3,17654,13755.6608374
13,2005,3,7,4,18541,15137.3011984
13,2005,3,7,5,19297,18420.7786955
13,2005,3,7,6,23273,21227.2362614
13,2005,3,7,7,24325,22133.183612
13,2005,3,7,8,22171,20805.5303178
13,2005,3,7,9,21028,19032.829516
13,2005,3,7,10,19930,17736.3476831
13,2005,3,7,11,18786,16758.545531
13,2005,3,7,12,17821,15968.5554979
13,2005,3,7,13,17581,15392.7059918
13,2005,3,7,14,17048,15050.6174257
13,2005,3,7,15,16888,14965.0387638
13,2005,3,7,16,17535,15516.1895486
13,2005,3,7,17,18481,16294.2243947
13,2005,3,7,18,20659,17344.2654038
13,2005,3,7,19,21606,17698.3535944
13,2005,3,7,20,20906,17972.3687748
13,2005,3,7,21,19305,18062.602431
13,2005,3,7,22,18832,17001.146242
13,2005,3,7,23,16442,14466.3201426
14,2005,3,7,0,18086,12890.0625878
14,2005,3,7,1,17718,13321.66431
14,2005,3,7,2,17963,13506.6247967
14,2005,3,7,3,18819,14160.6053721
14,2005,3,7,4,20546,15677.7273436
14,2005,3,7,5,21427,19469.5411557
14,2005,3,7,6,25300,22401.7027302
14,2005,3,7,7,24317,23398.0044469
14,2005,3,7,8,20466,18982.6721237
14,2005,3,7,9,17520,16274.471052
14,2005,3,7,10,15668,13722.2048633
14,2005,3,7,11,14332,12537.1914912
14,2005,3,7,12,13581,12363.0577763
14,2005,3,7,13,12723,11739.6076961
14,2005,3,7,14,12218,11801.4546367
14,2005,3,7,15,12302,12056.154305
14,2005,3,7,16,12878,13362.4503324
14,2005,3,7,17,14443,14696.576116
14,2005,3,7,18,18011,15980.7630178
14,2005,3,7,19,19529,16766.8999324
14,2005,3,7,20,19126,17378.5116455
14,2005,3,7,21,17841,17504.4032608
14,2005,3,7,22,17034,16395.533572
14,2005,3,7,23,14687,13464.1771301
15,2005,3,7,0,53084,46972.6545283
15,2005,3,7,1,52250,47220.4660216
15,2005,3,7,2,53122,48642.9503142
15,2005,3,7,3,54875,48958.853186
15,2005,3,7,4,58508,50751.0953359
15,2005,3,7,5,60365,59973.0953433
15,2005,3,7,6,71827,67009.913951
15,2005,3,7,7,72257,69430.4778998
15,2005,3,7,8,65054,62839.5250463
15,2005,3,7,9,58896,56382.8743782
15,2005,3,7,10,53644,51533.3450564
15,2005,3,7,11,50832,48807.2366673
15,2005,3,7,12,48106,46622.1976423
15,2005,3,7,13,47985,46812.4961129
15,2005,3,7,14,46701,46549.0265067
15,2005,3,7,15,46345,47345.1602755
15,2005,3,7,16,46874,48509.6231928
15,2005,3,7,17,48610,49168.7049647
15,2005,3,7,18,55109,51172.0543921
15,2005,3,7,19,57775,52713.7944747
15,2005,3,7,20,56656,53726.2520877
15,2005,3,7,21,53324,54965.909537
15,2005,3,7,22,52508,53792.8913811
15,2005,3,7,23,47482,47417.4960396
16,2005,3,7,0,25979,19170.7729497
16,2005,3,7,1,26080,19393.1202991
16,2005,3,7,2,26328,19873.0160414
16,2005,3,7,3,26907,20618.1825858
16,2005,3,7,4,28170,20907.7753683
16,2005,3,7,5,29257,22428.4255767
16,2005,3,7,6,34427,28693.2806481
16,2005,3,7,7,33904,28128.975878
16,2005,3,7,8,29368,26734.8746468
16,2005,3,7,9,25797,23624.7217656
16,2005,3,7,10,23129,21832.8357357
16,2005,3,7,11,21349,19727.1574033
16,2005,3,7,12,19864,18945.5961294
16,2005,3,7,13,18814,17797.6551646
16,2005,3,7,14,18022,17307.125249
16,2005,3,7,15,17846,17468.3448797
16,2005,3,7,16,18496,18272.8292981
16,2005,3,7,17,20484,20172.601845
16,2005,3,7,18,24740,22080.362726
16,2005,3,7,19,26413,23322.8458824
16,2005,3,7,20,25423,23497.3219491
16,2005,3,7,21,23379,23298.2737981
16,2005,3,7,22,21775,21667.8257991
16,2005,3,7,23,19109,18402.9771954
17,2005,3,7,0,27518,23965.3831695
17,2005,3,7,1,27269,23672.5675848
17,2005,3,7,2,27823,23760.1200575
17,2005,3,7,3,28445,24138.4156277
17,2005,3,7,4,30498,24630.5384205
17,2005,3,7,5,33716,27380.7357403
17,2005,3,7,6,39079,33448.2779591
17,2005,3,7,7,36540,36830.1281843
17,2005,3,7,8,32626,31822.8712519
17,2005,3,7,9,30838,28882.7590005
17,2005,3,7,10,28678,26408.9800855
17,2005,3,7,11,27277,25423.5494432
17,2005,3,7,12,26136,25416.7478364
17,2005,3,7,13,25293,24962.5981044
17,2005,3,7,14,24421,25099.0788769
17,2005,3,7,15,24249,25236.5664654
17,2005,3,7,16,25520,26388.5881086
17,2005,3,7,17,26729,27153.1974595
17,2005,3,7,18,30264,27667.1129969
17,2005,3,7,19,31446,28652.5347311
17,2005,3,7,20,30746,29991.4547184
17,2005,3,7,21,29238,29215.2197763
17,2005,3,7,22,27392,27676.0482661
17,2005,3,7,23,24671,24919.0799666
18,2005,3,7,0,180359,139410.058517
18,2005,3,7,1,178949,139391.852344
18,2005,3,7,2,181002,142037.562851
18,2005,3,7,3,186543,147704.163779
18,2005,3,7,4,197991,152428.135755
18,2005,3,7,5,210116,170272.802911
18,2005,3,7,6,245616,219091.164989
18,2005,3,7,7,241132,209705.03886
18,2005,3,7,8,216765,199728.896171
18,2005,3,7,9,198494,179725.59105
18,2005,3,7,10,182489,168825.578536
18,2005,3,7,11,169314,156054.763465
18,2005,3,7,12,159218,149438.849975
18,2005,3,7,13,153831,148191.477283
18,2005,3,7,14,149145,148024.921883
18,2005,3,7,15,148672,149303.156317
18,2005,3,7,16,155687,156350.812345
18,2005,3,7,17,166056,161430.77141
18,2005,3,7,18,196940,172786.942633
18,2005,3,7,19,210861,183949.558242
18,2005,3,7,20,201531,187802.101222
18,2005,3,7,21,185429,180466.351303
18,2005,3,7,22,171142,164578.733001
18,2005,3,7,23,148981,140518.512121
19,2005,3,7,0,67988,53305.5985654
19,2005,3,7,1,67045,50960.5665025
19,2005,3,7,2,67514,51770.9163889
19,2005,3,7,3,70274,57454.2556135
19,2005,3,7,4,75142,55252.212808
19,2005,3,7,5,80784,62234.0881343
19,2005,3,7,6,97762,81566.6081647
19,2005,3,7,7,94491,90802.1881264
19,2005,3,7,8,80542,76506.6756287
19,2005,3,7,9,71272,66537.0572389
19,2005,3,7,10,64480,57702.4699191
19,2005,3,7,11,59496,53117.6103884
19,2005,3,7,12,55000,50682.035685
19,2005,3,7,13,53052,49654.3412601
19,2005,3,7,14,49369,50076.8671521
19,2005,3,7,15,48786,52024.6935289
19,2005,3,7,16,52249,55673.6906853
19,2005,3,7,17,58034,58640.6640781
19,2005,3,7,18,69801,62541.0195649
19,2005,3,7,19,75415,65648.9959791
19,2005,3,7,20,72424,67527.8210326
19,2005,3,7,21,66338,67569.8709518
19,2005,3,7,22,63215,63396.0610714
19,2005,3,7,23,54418,52798.950122
20,2005,3,7,0,74145,64331.024791
20,2005,3,7,1,72844,66490.665128
20,2005,3,7,2,73426,66348.6947184
20,2005,3,7,3,76019,67786.5214976
20,2005,3,7,4,80167,69785.3664011
20,2005,3,7,5,85073,76344.5725875
20,2005,3,7,6,101577,94102.8808877
20,2005,3,7,7,104493,97047.0023198
20,2005,3,7,8,96524,91279.1789741
20,2005,3,7,9,90547,84955.4986356
20,2005,3,7,10,86236,80277.7351578
20,2005,3,7,11,84017,77555.4229992
20,2005,3,7,12,81790,75742.4794206
20,2005,3,7,13,79598,74158.9263386
20,2005,3,7,14,78375,73435.9106778
20,2005,3,7,15,77796,73832.8542847
20,2005,3,7,16,79489,75644.7494267
20,2005,3,7,17,85056,78882.0714506
20,2005,3,7,18,93270,81876.4594049
20,2005,3,7,19,95000,82409.7943177
20,2005,3,7,20,91947,84625.7314517
20,2005,3,7,21,87088,83445.0918789
20,2005,3,7,22,82650,77591.7043566
20,2005,3,7,23,74731,67397.1770926
1,2005,3,8,0,11812,11005.3577285
1,2005,3,8,1,11383,10367.1439564
1,2005,3,8,2,11501,10115.2540183
1,2005,3,8,3,11367,10715.9137213
1,2005,3,8,4,11917,11215.5635873
1,2005,3,8,5,13806,12877.3033314
1,2005,3,8,6,17086,15460.4194755
1,2005,3,8,7,18645,17109.575387
1,2005,3,8,8,19068,16656.8703788
1,2005,3,8,9,18565,16810.5533202
1,2005,3,8,10,18828,17130.7619718
1,2005,3,8,11,19932,18880.3868565
1,2005,3,8,12,18638,19022.7128735
1,2005,3,8,13,17722,19625.6186938
1,2005,3,8,14,16833,18395.5801317
1,2005,3,8,15,17542,18819.5203655
1,2005,3,8,16,19060,20512.2605549
1,2005,3,8,17,21341,23589.5109567
1,2005,3,8,18,25001,27428.7719215
1,2005,3,8,19,30002,31215.099516
1,2005,3,8,20,28421,28767.5382984
1,2005,3,8,21,27580,27139.8542957
1,2005,3,8,22,25607,24809.0133454
1,2005,3,8,23,24268,23017.4002447
2,2005,3,8,0,135538,123408.407077
2,2005,3,8,1,133792,119164.399325
2,2005,3,8,2,131394,115682.485603
2,2005,3,8,3,132918,115918.032983
2,2005,3,8,4,138726,121075.643791
2,2005,3,8,5,153550,136420.024153
2,2005,3,8,6,179400,158880.369219
2,2005,3,8,7,195541,172411.161834
2,2005,3,8,8,196834,182971.013286
2,2005,3,8,9,208129,198590.576903
2,2005,3,8,10,213158,209775.577968
2,2005,3,8,11,216546,217178.899016
2,2005,3,8,12,211238,216304.936655
2,2005,3,8,13,206748,212126.184334
2,2005,3,8,14,203465,213801.731162
2,2005,3,8,15,204077,202824.594824
2,2005,3,8,16,209705,209027.466376
2,2005,3,8,17,226732,217523.019233
2,2005,3,8,18,245225,235348.295647
2,2005,3,8,19,246117,238577.107229
2,2005,3,8,20,242921,224804.758141
2,2005,3,8,21,235943,230888.187939
2,2005,3,8,22,223906,217878.998124
2,2005,3,8,23,210154,191693.15586
3,2005,3,8,0,146246,133157.950034
3,2005,3,8,1,144361,128578.687636
3,2005,3,8,2,141775,124821.687931
3,2005,3,8,3,143418,125075.800854
3,2005,3,8,4,149685,130640.754474
3,2005,3,8,5,165681,147197.537107
3,2005,3,8,6,193573,171432.262427
3,2005,3,8,7,210989,186032.062229
3,2005,3,8,8,212385,197426.136253
3,2005,3,8,9,224572,214279.644344
3,2005,3,8,10,229997,226348.213536
3,2005,3,8,11,233653,234336.354518
3,2005,3,8,12,227927,233393.303454
3,2005,3,8,13,223081,228884.656644
3,2005,3,8,14,219539,230692.540104
3,2005,3,8,15,220200,218848.082948
3,2005,3,8,16,226273,225541.148062
3,2005,3,8,17,244645,234707.596674
3,2005,3,8,18,264599,253941.723656
3,2005,3,8,19,265561,257425.100054
3,2005,3,8,20,262112,242564.841398
3,2005,3,8,21,254584,249128.971677
3,2005,3,8,22,241596,235092.10618
3,2005,3,8,23,226757,206837.259218
4,2005,3,8,0,393,321.483528131
4,2005,3,8,1,377,304.651683845
4,2005,3,8,2,373,302.510709821
4,2005,3,8,3,362,292.441989288
4,2005,3,8,4,408,322.999866912
4,2005,3,8,5,414,367.952780064
4,2005,3,8,6,537,444.379251887
4,2005,3,8,7,592,510.908913885
4,2005,3,8,8,570,552.456852705
4,2005,3,8,9,575,564.805052087
4,2005,3,8,10,573,572.417431843
4,2005,3,8,11,586,575.669882678
4,2005,3,8,12,542,582.036708574
4,2005,3,8,13,537,550.301126874
4,2005,3,8,14,541,551.546640139
4,2005,3,8,15,533,580.948060165
4,2005,3,8,16,576,618.740805354
4,2005,3,8,17,623,695.465549952
4,2005,3,8,18,712,763.726993755
4,2005,3,8,19,745,756.002531719
4,2005,3,8,20,741,725.78132569
4,2005,3,8,21,739,743.106726876
4,2005,3,8,22,702,682.023496833
4,2005,3,8,23,649,612.16820089
5,2005,3,8,0,4464,4031.96386762
5,2005,3,8,1,4218,3752.69934668
5,2005,3,8,2,4226,3653.18076687
5,2005,3,8,3,4352,3697.8018249
5,2005,3,8,4,4892,4338.75729747
5,2005,3,8,5,5862,5490.74846526
5,2005,3,8,6,7840,6808.03449494
5,2005,3,8,7,8201,7528.69416648
5,2005,3,8,8,8267,7751.19093408
5,2005,3,8,9,8866,8791.35511274
5,2005,3,8,10,9522,9347.49944845
5,2005,3,8,11,9716,9867.69401132
5,2005,3,8,12,9540,9958.98740624
5,2005,3,8,13,9045,9576.43220606
5,2005,3,8,14,8516,9170.82112505
5,2005,3,8,15,8570,9062.5825612
5,2005,3,8,16,9412,10190.3818668
5,2005,3,8,17,10981,11130.7122529
5,2005,3,8,18,12906,13678.8126727
5,2005,3,8,19,13654,13219.5123886
5,2005,3,8,20,13358,12359.5916005
5,2005,3,8,21,12682,12249.2660594
5,2005,3,8,22,11666,10531.649621
5,2005,3,8,23,10819,9630.09534668
6,2005,3,8,0,140002,127440.324721
6,2005,3,8,1,138009,122890.621549
6,2005,3,8,2,135620,119207.278096
6,2005,3,8,3,137269,119512.098029
6,2005,3,8,4,143618,125160.387869
6,2005,3,8,5,159412,141690.776084
6,2005,3,8,6,187240,165948.188753
6,2005,3,8,7,203742,182462.844607
6,2005,3,8,8,205102,190722.199673
6,2005,3,8,9,216995,207381.953645
6,2005,3,8,10,222680,219123.021049
6,2005,3,8,11,226262,227046.548468
6,2005,3,8,12,220778,226263.803106
6,2005,3,8,13,215793,221702.586788
6,2005,3,8,14,211981,223704.145491
6,2005,3,8,15,212647,211997.995986
6,2005,3,8,16,219118,219217.963205
6,2005,3,8,17,237713,228653.741643
6,2005,3,8,18,258131,248225.935088
6,2005,3,8,19,259771,251796.538948
6,2005,3,8,20,256278,237164.453825
6,2005,3,8,21,248625,243793.565932
6,2005,3,8,22,235572,229342.616838
6,2005,3,8,23,220973,201323.048907
7,2005,3,8,0,146246,133157.950034
7,2005,3,8,1,144361,128578.687636
7,2005,3,8,2,141775,124821.687931
7,2005,3,8,3,143418,125075.800854
7,2005,3,8,4,149685,130640.754474
7,2005,3,8,5,165681,147197.537107
7,2005,3,8,6,193573,171432.262427
7,2005,3,8,7,210989,186032.062229
7,2005,3,8,8,212385,197426.136253
7,2005,3,8,9,224572,214279.644344
7,2005,3,8,10,229997,226348.213536
7,2005,3,8,11,233653,234336.354518
7,2005,3,8,12,227927,233393.303454
7,2005,3,8,13,223081,228884.656644
7,2005,3,8,14,219539,230692.540104
7,2005,3,8,15,220200,218848.082948
7,2005,3,8,16,226273,225541.148062
7,2005,3,8,17,244645,234707.596674
7,2005,3,8,18,264599,253941.723656
7,2005,3,8,19,265561,257425.100054
7,2005,3,8,20,262112,242564.841398
7,2005,3,8,21,254584,249128.971677
7,2005,3,8,22,241596,235092.10618
7,2005,3,8,23,226757,206837.259218
8,2005,3,8,0,2653,2246.71143186
8,2005,3,8,1,2628,2145.88584604
8,2005,3,8,2,2576,2078.98367221
8,2005,3,8,3,2719,2073.27230212
8,2005,3,8,4,3011,2426.31898314
8,2005,3,8,5,3464,2919.42554574
8,2005,3,8,6,4044,3248.25964686
8,2005,3,8,7,4363,4004.39010247
8,2005,3,8,8,4271,3999.64436586
8,2005,3,8,9,4414,4224.36089358
8,2005,3,8,10,4445,4305.37627836
8,2005,3,8,11,4416,4425.8689257
8,2005,3,8,12,4299,4561.21305134
8,2005,3,8,13,3962,4506.24527085
8,2005,3,8,14,3707,4588.25234345
8,2005,3,8,15,4380,4790.96203724
8,2005,3,8,16,4708,5091.06372487
8,2005,3,8,17,5128,5593.18710133
8,2005,3,8,18,5589,6084.02425849
8,2005,3,8,19,5863,6425.09037991
8,2005,3,8,20,5560,6071.19397918
8,2005,3,8,21,5531,5702.54431824
8,2005,3,8,22,5064,5267.91304084
8,2005,3,8,23,4705,4792.68027815
9,2005,3,8,0,77049,73014.8586051
9,2005,3,8,1,78708,73867.8602385
9,2005,3,8,2,78036,73695.9044443
9,2005,3,8,3,78309,73623.1538164
9,2005,3,8,4,77931,72331.9944759
9,2005,3,8,5,78435,72247.026219
9,2005,3,8,6,75075,70299.6567678
9,2005,3,8,7,73878,66668.5419298
9,2005,3,8,8,65142,54870.9082623
9,2005,3,8,9,64512,61224.044476
9,2005,3,8,10,64995,63541.4621564
9,2005,3,8,11,67872,65245.2739128
9,2005,3,8,12,70350,72259.6106249
9,2005,3,8,13,81228,69860.1493031
9,2005,3,8,14,80136,63525.3770855
9,2005,3,8,15,79401,64345.2396242
9,2005,3,8,16,78078,61689.0805329
9,2005,3,8,17,78288,54232.0527868
9,2005,3,8,18,78267,42438.4532489
9,2005,3,8,19,77742,44700.7491537
9,2005,3,8,20,74508,57290.2005016
9,2005,3,8,21,66696,60008.2282454
9,2005,3,8,22,60795,78530.7579655
9,2005,3,8,23,61341,80262.8366718
10,2005,3,8,0,19995,17393.7102941
10,2005,3,8,1,19467,16507.0794094
10,2005,3,8,2,19600,16346.7329816
10,2005,3,8,3,19757,16027.5320946
10,2005,3,8,4,20575,16448.1278895
10,2005,3,8,5,23444,19187.7808645
10,2005,3,8,6,27437,22014.5172677
10,2005,3,8,7,29118,24927.0349503
10,2005,3,8,8,28085,25948.7032924
10,2005,3,8,9,27906,30737.7486292
10,2005,3,8,10,28400,25090.4951061
10,2005,3,8,11,30268,37297.0189763
10,2005,3,8,12,31694,37814.6383685
10,2005,3,8,13,31452,36733.2943079
10,2005,3,8,14,30252,33167.267082
10,2005,3,8,15,31560,31062.9920053
10,2005,3,8,16,34668,32078.3912333
10,2005,3,8,17,36977,33329.8082398
10,2005,3,8,18,40335,37773.2310849
10,2005,3,8,19,42416,43675.205942
10,2005,3,8,20,36819,39297.645288
10,2005,3,8,21,37743,40416.8390516
10,2005,3,8,22,37232,36146.0813843
10,2005,3,8,23,34685,33040.0952946
11,2005,3,8,0,73551,63710.2272099
11,2005,3,8,1,70792,60024.6681276
11,2005,3,8,2,70305,58126.7153116
11,2005,3,8,3,71043,58352.6163647
11,2005,3,8,4,74450,60021.317548
11,2005,3,8,5,82640,69820.1135942
11,2005,3,8,6,100766,89455.7358086
11,2005,3,8,7,108484,99706.1903677
11,2005,3,8,8,104595,98940.7247281
11,2005,3,8,9,104618,96977.1747751
11,2005,3,8,10,107994,96995.2290839
11,2005,3,8,11,112210,115900.031801
11,2005,3,8,12,117089,122987.449393
11,2005,3,8,13,125525,132863.368152
11,2005,3,8,14,131669,142440.53041
11,2005,3,8,15,135307,147592.008228
11,2005,3,8,16,136690,142801.534852
11,2005,3,8,17,144441,148874.354923
11,2005,3,8,18,154873,166316.725835
11,2005,3,8,19,159938,166256.390105
11,2005,3,8,20,159306,159514.823261
11,2005,3,8,21,159345,153801.659369
11,2005,3,8,22,153470,148594.829537
11,2005,3,8,23,144954,145346.189983
12,2005,3,8,0,84670,74875.5683999
12,2005,3,8,1,80417,69052.9042953
12,2005,3,8,2,78921,65447.8647141
12,2005,3,8,3,79126,65109.5951041
12,2005,3,8,4,82935,67883.433463
12,2005,3,8,5,94809,82041.8705807
12,2005,3,8,6,119664,106357.567959
12,2005,3,8,7,122960,114599.51926
12,2005,3,8,8,114913,107631.76249
12,2005,3,8,9,114502,106822.358468
12,2005,3,8,10,119192,110603.945353
12,2005,3,8,11,125869,134747.431687
12,2005,3,8,12,133291,146785.11719
12,2005,3,8,13,143617,157999.921799
12,2005,3,8,14,152033,172992.138624
12,2005,3,8,15,159682,188451.375767
12,2005,3,8,16,167664,181466.820214
12,2005,3,8,17,158469,193161.088807
12,2005,3,8,18,203629,220736.659682
12,2005,3,8,19,209999,219915.805019
12,2005,3,8,20,209317,207292.864275
12,2005,3,8,21,201057,197569.981112
12,2005,3,8,22,191107,189204.149735
12,2005,3,8,23,179196,183133.631005
13,2005,3,8,0,14908,12712.9060606
13,2005,3,8,1,14069,12025.9919162
13,2005,3,8,2,14161,11816.6532997
13,2005,3,8,3,14368,12788.8816065
13,2005,3,8,4,15139,12742.5755884
13,2005,3,8,5,16285,15472.5578069
13,2005,3,8,6,20327,19257.8257967
13,2005,3,8,7,22345,22132.729611
13,2005,3,8,8,21862,22368.6230621
13,2005,3,8,9,22256,23548.8093986
13,2005,3,8,10,22548,23030.9219757
13,2005,3,8,11,22581,23315.9758907
13,2005,3,8,12,21769,23175.7317867
13,2005,3,8,13,21307,22830.199105
13,2005,3,8,14,21161,23563.1179582
13,2005,3,8,15,21685,25303.1245864
13,2005,3,8,16,23046,26260.6369934
13,2005,3,8,17,25318,28825.5782511
13,2005,3,8,18,28621,31287.8792975
13,2005,3,8,19,29797,31371.81476
13,2005,3,8,20,29576,31012.6084241
13,2005,3,8,21,28358,28786.3257171
13,2005,3,8,22,28261,27186.8402773
13,2005,3,8,23,25855,24765.0595794
14,2005,3,8,0,13044,11414.5528784
14,2005,3,8,1,12666,10505.8793013
14,2005,3,8,2,12590,10127.3104299
14,2005,3,8,3,12828,10888.5040008
14,2005,3,8,4,14018,11989.6945292
14,2005,3,8,5,15056,13400.8341631
14,2005,3,8,6,18824,16166.2735683
14,2005,3,8,7,18632,16328.3414943
14,2005,3,8,8,17706,15224.2082602
